Name,Surname,Client Code,Reference Month,Total Liquidity,Total Loans/Engagements,Total Investments,Interest Margin,Food Expenses,Transport Expenses,Entertainment Expenses,Healthcare Expenses,Consultant Name,Consultant Code
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-03-01,23219.168,10.0,4255.0,5.0,367.1675,391.9163,79.37159,252.43254,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-04-01,21650.846,10.0,4255.0,5.0,372.47107,404.22476,77.50603,259.09402,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-05-01,20349.012,10.0,4255.0,5.0,377.84174,415.7019,75.84649,264.60284,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-06-01,19253.758,10.0,4255.0,5.0,383.31903,426.54617,74.31047,269.2649,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-07-01,18327.943,10.0,4255.0,5.0,388.84537,436.74243,72.88048,273.2393,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-08-01,17544.324,10.0,4255.0,5.0,394.4326,446.27002,71.673485,276.55035,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-09-01,16881.908,10.0,4255.0,5.0,400.01242,455.00687,70.740974,279.248,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-10-01,16319.796,10.0,4255.0,5.0,405.58954,463.01657,70.04815,281.42267,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-11-01,15841.169,10.0,4255.0,5.0,411.16434,470.36258,69.5659,283.1503,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Wesley,Mitchell,45dc810f-c385-4192-a96b-bfe1cfdcfbdf,2024-12-01,15432.392,10.0,4255.0,5.0,416.73563,477.10355,69.2681,284.4942,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-01-01,78507.91,10.0,19070.82,17.0,202.0,294.04532,50.0,286.63202,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-02-01,61375.016,10.0,18996.0,17.0,202.0,280.42133,50.0,304.48428,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-03-01,49922.387,10.0,18996.0,17.0,202.0,268.82516,50.0,308.5341,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-04-01,42560.76,10.0,18996.0,17.0,202.0,253.53563,50.0,307.5983,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-05-01,37429.383,10.0,18996.0,17.0,202.0,242.31343,50.0,305.92496,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-06-01,33720.734,10.0,18996.0,17.0,202.0,235.19543,50.0,303.13336,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-07-01,31034.832,10.0,18996.0,17.0,202.0,230.94185,50.0,299.35806,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-08-01,29130.045,10.0,18996.0,17.0,202.0,228.93387,50.0,295.05713,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-09-01,27773.238,10.0,18996.0,17.0,202.0,228.28056,50.0,290.40482,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-10-01,26811.023,10.0,18996.0,17.0,202.0,228.48991,50.0,285.50272,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-11-01,26132.234,10.0,18996.0,17.0,202.0,229.2364,50.0,280.50156,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Sarah,Mueller,56662d25-197a-4a23-b406-06d7b497b0c0,2024-12-01,25658.547,10.0,18996.0,17.0,202.0,230.31363,50.0,275.5091,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-01-01,75629.086,10.0,36981.0,51.164967,394.9397,103.0,193.64952,180.09041,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-02-01,77081.91,10.0,36981.0,50.684097,427.18326,103.0,193.61346,191.28125,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-03-01,77607.0,10.0,36981.0,50.63996,438.16534,103.0,194.4666,202.54288,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-04-01,77655.234,10.0,36981.0,50.754982,454.4159,103.0,194.72224,204.85896,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-05-01,77754.07,10.0,36981.0,50.82019,465.74515,103.0,195.06433,208.80394,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-06-01,77830.33,10.0,36981.0,50.88382,474.13727,103.0,195.51105,211.39995,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-07-01,77896.18,10.0,36981.0,50.930626,480.11423,103.0,196.01321,213.08458,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-08-01,77948.09,10.0,36981.0,50.97071,484.63342,103.0,196.56311,214.29796,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-09-01,77992.15,10.0,36981.0,51.00363,488.01837,103.0,197.15251,215.1217,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-10-01,78037.51,10.0,36981.0,51.032837,490.71432,103.0,197.77908,215.7398,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-11-01,78085.88,10.0,36981.0,51.061214,492.93347,103.0,198.44054,216.21416,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Debbie,Hernandez,1dfe794b-7cd7-4e94-bd03-7c2b532e7e1a,2024-12-01,78135.69,10.0,36981.0,51.08987,494.78372,103.0,199.13464,216.56566,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-01-01,36980.0,10.000001,27311.22,26.0,340.4003,101.0,89.84796,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-02-01,36980.0,10.000001,27269.1,26.0,349.33127,102.39475,88.04369,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-03-01,36980.0,10.000001,27215.742,26.0,355.68237,108.60763,89.12054,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-04-01,36980.0,10.000001,27138.488,26.0,362.08762,115.57682,91.32531,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-05-01,36980.0,10.000001,27071.178,26.0,368.12076,121.833954,93.23512,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-06-01,36980.0,10.000001,27010.33,26.0,373.7941,127.685555,94.91287,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-07-01,36980.0,10.000001,26952.307,26.0,379.19348,133.1611,96.46157,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-08-01,36980.0,10.000001,26896.89,26.0,384.3121,138.20398,97.90562,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-09-01,36980.0,10.000001,26845.0,26.0,389.02554,142.7884,99.17503,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-10-01,36980.0,10.000001,26796.654,26.0,393.40845,146.92116,100.28097,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-11-01,36980.0,10.000001,26751.46,26.0,397.49362,150.65648,101.24117,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Bianca,Hayes,874b7bf3-d06c-44c3-879a-3b3391becc83,2024-12-01,36980.0,10.000001,26709.127,26.0,401.30887,154.03606,102.071175,100.0,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-01-01,110160.01,10.0,40098.74,66.85537,282.05783,137.99655,51.0,166.80995,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-02-01,109725.336,10.0,40455.918,66.70247,275.5794,137.52359,51.0,159.97458,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-03-01,109739.03,10.0,40780.164,66.35407,278.1641,138.0308,51.0,151.98918,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-04-01,109311.83,10.0,41133.53,66.04908,281.2578,137.65805,51.0,143.37807,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-05-01,108665.12,10.0,41486.19,65.95756,283.70007,136.87737,51.0,134.33847,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-06-01,108055.72,10.0,41843.684,65.886375,285.6736,135.7569,51.0,124.79656,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-07-01,107475.63,10.0,42208.363,65.836586,287.09518,134.21996,51.0,114.61491,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-08-01,106917.92,10.0,42580.703,65.81251,287.87027,132.2669,51.0,103.70181,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-09-01,106383.51,10.0,42961.02,65.81564,287.94016,129.86105,51.0,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-10-01,105940.75,10.0,43353.168,65.795105,287.2905,126.92443,51.0,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-11-01,105597.45,10.0,43777.598,65.72731,285.8751,123.60034,51.0,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Mary,Roberson,4533d737-8183-4da6-a458-e68e600ca9bb,2024-12-01,105244.18,10.0,44238.105,65.630615,283.58356,119.90698,51.0,101.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-01-01,44671.664,10.0,14114.94,26.53811,489.098,320.7895,194.28397,265.8809,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-02-01,45275.203,10.0,14079.928,26.624111,497.296,319.9402,194.04106,266.0787,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-03-01,45679.22,10.0,14036.139,26.610775,508.21747,318.4977,195.43008,265.60663,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-04-01,45954.758,10.0,13991.372,26.72291,519.4752,317.23804,196.9225,265.08536,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-05-01,46227.297,10.0,13946.545,26.843393,531.11206,316.24927,198.46411,264.54553,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-06-01,46504.71,10.0,13901.3545,26.974375,543.12933,315.5107,200.03795,263.9529,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-07-01,46796.227,10.0,13855.823,27.118668,555.5297,314.99536,201.65054,263.31485,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-08-01,47109.266,10.0,13809.858,27.27606,568.33295,314.71115,203.31201,262.64523,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-09-01,47449.617,10.0,13763.351,27.44869,581.5611,314.6886,205.03085,261.96188,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-10-01,47822.707,10.0,13716.157,27.639177,595.2339,314.94504,206.81914,261.28265,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-11-01,48234.32,10.0,13668.109,27.850344,609.3715,315.49783,208.69107,260.62653,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Natalie,Shah,6c52b532-9ca2-4002-8b40-aea495213789,2024-12-01,48690.91,10.0,13619.015,28.08536,623.9954,316.3666,210.66306,260.01398,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-01-01,16540.443,10.0,20598.66,14.97182,685.9212,350.673,90.110985,224.825,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-02-01,16417.223,10.0,20564.764,14.852902,680.7019,356.22208,93.9845,226.1319,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-03-01,16354.699,10.0,20556.688,14.733514,676.61633,365.51913,97.34752,226.32172,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-04-01,16269.583,10.0,20552.605,14.677497,672.9738,374.68097,100.69008,226.68628,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-05-01,16176.333,10.0,20553.812,14.623513,669.6939,383.78683,104.042244,227.1593,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-06-01,16075.194,10.0,20558.709,14.567255,666.7573,392.9208,107.388336,227.74562,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-07-01,15967.181,10.0,20568.162,14.510472,664.18176,402.04877,110.732864,228.46954,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-08-01,15854.519,10.0,20582.307,14.45233,662.00146,411.1193,114.09247,229.35342,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-09-01,15737.391,10.0,20601.502,14.393183,660.2035,420.1337,117.471085,230.38559,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-10-01,15616.111,10.0,20626.162,14.333184,658.7727,429.09604,120.87207,231.55115,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-11-01,15490.7,10.0,20656.86,14.272649,657.69147,438.0263,124.298485,232.82785,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Stacie,Garcia,4a58fe10-0134-41e9-ac3c-d3e9118cafb7,2024-12-01,15360.476,10.0,20693.727,14.212889,656.9162,446.89362,127.762115,234.19012,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-01-01,26979.744,10.0,18200.518,19.946789,558.60925,324.244,51.0,217.48846,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-02-01,27306.254,10.0,18325.33,19.778114,570.1615,326.59857,51.0,220.5004,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-03-01,26982.758,10.0,18421.975,19.878073,579.7413,326.6275,51.0,222.30157,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-04-01,26572.604,10.0,18505.822,19.858803,587.2838,327.70596,51.0,223.86574,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-05-01,26307.375,10.0,18597.627,19.773838,595.31537,328.90393,51.0,225.61142,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-06-01,26052.814,10.0,18695.994,19.696804,603.8873,330.48935,51.0,227.61382,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-07-01,25817.379,10.0,18801.246,19.625189,613.03357,332.37326,51.0,229.87794,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-08-01,25599.443,10.0,18913.906,19.560162,622.85004,334.54593,51.0,232.45316,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-09-01,25398.979,10.0,19034.516,19.50451,633.44617,337.04504,51.0,235.40099,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-10-01,25220.84,10.0,19163.777,19.458622,644.95435,339.9209,51.0,238.79713,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-11-01,25067.746,10.0,19302.695,19.425716,657.4934,343.23724,51.0,242.72026,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Andrea,Richardson,380b299c-61de-412a-a78c-553c5b219e2a,2024-12-01,24942.242,10.0,19452.787,19.406933,671.14905,347.07208,51.0,247.25555,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-01-01,55889.88,10.0,43312.285,41.802765,625.0689,136.61855,54.694416,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-02-01,55823.285,10.0,43211.19,41.72723,629.6762,136.80095,54.629387,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-03-01,55594.188,10.0,43063.15,41.643475,634.94275,139.90639,55.975372,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-04-01,55468.695,10.0,42899.816,41.540886,640.34265,143.29407,57.372444,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-05-01,55370.258,10.0,42735.094,41.441044,645.67163,146.75908,58.709866,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-06-01,55282.633,10.0,42568.227,41.349342,650.9167,150.24995,59.96293,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-07-01,55211.785,10.0,42398.7,41.26438,656.0837,153.77287,61.14913,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-08-01,55158.66,10.0,42226.266,41.186523,661.1823,157.33382,62.276722,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-09-01,55123.84,10.0,42050.734,41.115982,666.2206,160.94083,63.354248,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-10-01,55107.348,10.0,41872.875,41.05491,671.222,164.56912,64.35136,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-11-01,55111.312,10.0,41692.594,41.002804,676.1995,168.22289,65.27153,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Ashley,Hudson,514cf577-295b-47a9-b9d8-2b2cf2e74fb0,2024-12-01,55136.543,10.0,41509.64,40.959866,681.163,171.91072,66.123085,100.0,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-01-01,85654.05,10.0,12722.57,46.29134,284.99454,147.73134,136.15834,269.0635,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-02-01,84871.6,10.0,12688.452,45.93689,289.99258,149.88234,133.28877,268.52835,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-03-01,84780.08,10.0,12718.062,45.666588,292.7806,148.82884,129.6917,270.0777,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-04-01,84513.57,10.0,12741.674,45.53968,295.25266,147.69012,126.24158,271.79373,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-05-01,84255.81,10.0,12770.045,45.432915,297.45306,146.46512,122.89748,273.6255,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-06-01,84018.43,10.0,12798.62,45.326965,299.46136,145.184,119.60717,275.3892,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-07-01,83790.586,10.0,12827.453,45.230404,301.37653,143.92413,116.36971,277.08926,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-08-01,83571.89,10.0,12856.267,45.13709,303.25516,142.70157,113.17067,278.74265,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-09-01,83362.14,10.0,12885.174,45.046608,305.0995,141.51291,110.00865,280.34946,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-10-01,83160.41,10.0,12914.191,44.959656,306.91443,140.36064,106.88333,281.91037,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-11-01,82966.54,10.0,12943.3545,44.876278,308.70306,139.24649,103.79375,283.42538,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Timothy,Fox,ca11a44f-df32-498c-acfd-baa2d768a98e,2024-12-01,82780.516,10.0,12972.689,44.796482,310.46875,138.17226,100.73913,284.89398,Ashley Marks,d8580066-8b68-46d8-b946-afe7520e11de
Jim,Berry,a6aca3c2-336e-46fb-a135-f14a21ddaf9c,2024-01-01,43832.52,10.0,50223.824,37.66462,458.2074,104.0,51.000004,170.96062,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
Jim,Berry,a6aca3c2-336e-46fb-a135-f14a21ddaf9c,2024-02-01,44331.492,10.0,50187.477,38.353733,460.02676,104.0,51.000004,171.51962,Patrick Walker,89c7e841-0470-4981-a7f4-bdd51b9e3602
